top-level_category,second-level_category,forecast_date,forecast_sold_per_month
Food & Beverages,Fresh & Frozen Food,2026-09-01,2379.64
Food & Beverages,Fresh & Frozen Food,2026-10-01,0.0
Food & Beverages,Fresh & Frozen Food,2026-11-01,0.0
Food & Beverages,Gift Set & Hampers,2025-12-01,10044.35
Food & Beverages,Gift Set & Hampers,2026-01-01,24442.95
Food & Beverages,Gift Set & Hampers,2026-02-01,29312.57
Food & Beverages,Gift Set & Hampers,2026-03-01,21257.74
Food & Beverages,Gift Set & Hampers,2026-04-01,32210.98
Food & Beverages,Gift Set & Hampers,2026-05-01,31029.12
Food & Beverages,Gift Set & Hampers,2026-06-01,21428.99
Food & Beverages,Gift Set & Hampers,2026-07-01,31695.9
Food & Beverages,Gift Set & Hampers,2026-08-01,32591.73
Food & Beverages,Gift Set & Hampers,2026-09-01,30638.09
Food & Beverages,Gift Set & Hampers,2026-10-01,25036.53
Food & Beverages,Gift Set & Hampers,2026-11-01,0.0
Food & Beverages,Others,2025-12-01,7515.42
Food & Beverages,Others,2026-01-01,7373.69
Food & Beverages,Others,2026-02-01,7493.44
Food & Beverages,Others,2026-03-01,21876.82
Food & Beverages,Others,2026-04-01,20725.99
Food & Beverages,Others,2026-05-01,18920.24
Food & Beverages,Others,2026-06-01,18841.72
Food & Beverages,Others,2026-07-01,19644.81
Food & Beverages,Others,2026-08-01,27694.65
Food & Beverages,Others,2026-09-01,18272.83
Food & Beverages,Others,2026-10-01,19005.05
Food & Beverages,Others,2026-11-01,19538.38
Food & Beverages,Snacks,2025-12-01,1445217.69
Food & Beverages,Snacks,2026-01-01,1220384.69
Food & Beverages,Snacks,2026-02-01,1236047.23
Food & Beverages,Snacks,2026-03-01,713247.01
Food & Beverages,Snacks,2026-04-01,942516.92
Food & Beverages,Snacks,2026-05-01,1255880.54
Food & Beverages,Snacks,2026-06-01,2614301.32
Food & Beverages,Snacks,2026-07-01,738548.34
Food & Beverages,Snacks,2026-08-01,398256.81
Food & Beverages,Snacks,2026-09-01,97464.61
Food & Beverages,Snacks,2026-10-01,605951.96
Food & Beverages,Snacks,2026-11-01,233825.52
Gaming & Consoles,Console Accessories,2025-12-01,129194.06
Gaming & Consoles,Console Accessories,2026-01-01,95597.83
Gaming & Consoles,Console Accessories,2026-02-01,98782.53
Gaming & Consoles,Console Accessories,2026-03-01,67707.58
Gaming & Consoles,Console Accessories,2026-04-01,103287.27
Gaming & Consoles,Console Accessories,2026-05-01,184767.86
Gaming & Consoles,Console Accessories,2026-06-01,397116.79
Gaming & Consoles,Console Accessories,2026-07-01,147061.19
Gaming & Consoles,Console Accessories,2026-08-01,33554.85
Gaming & Consoles,Console Accessories,2026-09-01,160836.16
Gaming & Consoles,Console Accessories,2026-10-01,95048.86
Gaming & Consoles,Console Accessories,2026-11-01,121307.58
Gaming & Consoles,Console Machines,2025-12-01,9852.78
Gaming & Consoles,Console Machines,2026-01-01,9268.64
Gaming & Consoles,Console Machines,2026-02-01,10988.59
Gaming & Consoles,Console Machines,2026-03-01,9382.64
Gaming & Consoles,Console Machines,2026-04-01,8299.19
Gaming & Consoles,Console Machines,2026-05-01,9412.62
Gaming & Consoles,Console Machines,2026-06-01,8307.15
Gaming & Consoles,Console Machines,2026-07-01,6959.79
Gaming & Consoles,Console Machines,2026-08-01,6742.07
Gaming & Consoles,Console Machines,2026-09-01,5429.92
Gaming & Consoles,Console Machines,2026-10-01,5688.95
Gaming & Consoles,Console Machines,2026-11-01,6605.1
Gaming & Consoles,Others,2025-12-01,0.0
Gaming & Consoles,Others,2026-01-01,0.0
Gaming & Consoles,Others,2026-02-01,0.0
Gaming & Consoles,Others,2026-03-01,0.0
Gaming & Consoles,Others,2026-04-01,0.0
Gaming & Consoles,Others,2026-05-01,0.0
Gaming & Consoles,Others,2026-06-01,0.0
Gaming & Consoles,Others,2026-07-01,0.0
Gaming & Consoles,Others,2026-08-01,0.0
Gaming & Consoles,Others,2026-09-01,0.0
Gaming & Consoles,Others,2026-10-01,0.0
Gaming & Consoles,Others,2026-11-01,1118.61
Gaming & Consoles,Video Games,2025-12-01,0.0
Gaming & Consoles,Video Games,2026-01-01,0.0
Gaming & Consoles,Video Games,2026-02-01,0.0
Gaming & Consoles,Video Games,2026-03-01,0.0
Gaming & Consoles,Video Games,2026-04-01,0.0
Gaming & Consoles,Video Games,2026-05-01,0.0
Gaming & Consoles,Video Games,2026-06-01,583503.47
Gaming & Consoles,Video Games,2026-07-01,0.0
Gaming & Consoles,Video Games,2026-08-01,0.0
Gaming & Consoles,Video Games,2026-09-01,0.0
Gaming & Consoles,Video Games,2026-10-01,0.0
Gaming & Consoles,Video Games,2026-11-01,0.0
Health,Food Supplement,2025-12-01,335464.04
Health,Food Supplement,2026-01-01,752465.33
Health,Food Supplement,2026-02-01,553145.29
Health,Food Supplement,2026-03-01,1833000.36
Health,Food Supplement,2026-04-01,1501213.84
Health,Food Supplement,2026-05-01,2300406.69
Health,Food Supplement,2026-06-01,1121141.28
Health,Food Supplement,2026-07-01,1930887.12
Health,Food Supplement,2026-08-01,789867.9
Health,Food Supplement,2026-09-01,1708547.78
Health,Food Supplement,2026-10-01,1041461.65
Health,Food Supplement,2026-11-01,2234430.58
Health,Medical Supplies,2025-12-01,11030599.89
Health,Medical Supplies,2026-01-01,17711577.41
Health,Medical Supplies,2026-02-01,16627910.58
Health,Medical Supplies,2026-03-01,22110357.98
Health,Medical Supplies,2026-04-01,21547684.27
Health,Medical Supplies,2026-05-01,26103528.19
Health,Medical Supplies,2026-06-01,24047897.43
Health,Medical Supplies,2026-07-01,23694793.87
Health,Medical Supplies,2026-08-01,20831962.75
Health,Medical Supplies,2026-09-01,33557178.91
Health,Medical Supplies,2026-10-01,31785651.84
Health,Medical Supplies,2026-11-01,44857416.99
Health,Others,2025-12-01,18413.3
Health,Others,2026-01-01,7853.94
Health,Others,2026-02-01,15469.11
Health,Others,2026-03-01,53839.48
Health,Others,2026-04-01,56596.83
Health,Others,2026-05-01,66071.37
Health,Others,2026-06-01,78470.29
Health,Others,2026-07-01,77648.58
Health,Others,2026-08-01,99336.37
Health,Others,2026-09-01,71912.74
Health,Others,2026-10-01,65050.82
Health,Others,2026-11-01,22579.71
Health,Personal Care,2025-12-01,10762794.52
Health,Personal Care,2026-01-01,10356788.99
Health,Personal Care,2026-02-01,10638666.38
Health,Personal Care,2026-03-01,10357570.33
Health,Personal Care,2026-04-01,10879000.2
Health,Personal Care,2026-05-01,10813263.04
Health,Personal Care,2026-06-01,12228855.06
Health,Personal Care,2026-07-01,11236351.12
Health,Personal Care,2026-08-01,12446701.68
Health,Personal Care,2026-09-01,11380444.79
Health,Personal Care,2026-10-01,12861928.46
Health,Personal Care,2026-11-01,16582337.28
Health,Sexual Wellness,2025-12-01,149796.13
Health,Sexual Wellness,2026-01-01,145720.58
Health,Sexual Wellness,2026-02-01,131243.02
Health,Sexual Wellness,2026-03-01,119367.35
Health,Sexual Wellness,2026-04-01,150566.92
Health,Sexual Wellness,2026-05-01,166103.28
Health,Sexual Wellness,2026-06-01,256316.69
Health,Sexual Wellness,2026-07-01,131799.53
Health,Sexual Wellness,2026-08-01,144349.25
Health,Sexual Wellness,2026-09-01,233609.03
Health,Sexual Wellness,2026-10-01,449681.5
Health,Sexual Wellness,2026-11-01,158883.51
Hobbies & Collections,"CD, DVD & Bluray",2025-12-01,1784.9
Hobbies & Collections,"CD, DVD & Bluray",2026-01-01,967.71
Hobbies & Collections,"CD, DVD & Bluray",2026-02-01,1159.42
Hobbies & Collections,"CD, DVD & Bluray",2026-03-01,423.01
Hobbies & Collections,"CD, DVD & Bluray",2026-04-01,276.22
Hobbies & Collections,"CD, DVD & Bluray",2026-05-01,643.98
Hobbies & Collections,"CD, DVD & Bluray",2026-06-01,672.63
Hobbies & Collections,"CD, DVD & Bluray",2026-07-01,619.15
Hobbies & Collections,"CD, DVD & Bluray",2026-08-01,232.17
Hobbies & Collections,"CD, DVD & Bluray",2026-09-01,230.84
Hobbies & Collections,"CD, DVD & Bluray",2026-10-01,637.46
Hobbies & Collections,"CD, DVD & Bluray",2026-11-01,1803.65
Hobbies & Collections,Collectible Items,2025-12-01,137371.34
Hobbies & Collections,Collectible Items,2026-01-01,140168.85
Hobbies & Collections,Collectible Items,2026-02-01,151288.24
Hobbies & Collections,Collectible Items,2026-03-01,167309.3
Hobbies & Collections,Collectible Items,2026-04-01,229935.23
Hobbies & Collections,Collectible Items,2026-05-01,176125.31
Hobbies & Collections,Collectible Items,2026-06-01,199289.17
Hobbies & Collections,Collectible Items,2026-07-01,235367.2
Hobbies & Collections,Collectible Items,2026-08-01,241480.83
Hobbies & Collections,Collectible Items,2026-09-01,201422.92
Hobbies & Collections,Collectible Items,2026-10-01,229623.95
Hobbies & Collections,Collectible Items,2026-11-01,247592.62
Hobbies & Collections,Musical Instruments & Accessories,2025-12-01,63596.79
Hobbies & Collections,Musical Instruments & Accessories,2026-01-01,0.0
Hobbies & Collections,Musical Instruments & Accessories,2026-02-01,148211.1
Hobbies & Collections,Musical Instruments & Accessories,2026-03-01,83781.24
Hobbies & Collections,Musical Instruments & Accessories,2026-04-01,149752.88
Hobbies & Collections,Musical Instruments & Accessories,2026-05-01,8635.58
Hobbies & Collections,Musical Instruments & Accessories,2026-06-01,3055.22
Hobbies & Collections,Musical Instruments & Accessories,2026-07-01,40159.35
Hobbies & Collections,Musical Instruments & Accessories,2026-08-01,147934.84
Hobbies & Collections,Musical Instruments & Accessories,2026-09-01,333456.63
Hobbies & Collections,Musical Instruments & Accessories,2026-10-01,14246.73
Hobbies & Collections,Musical Instruments & Accessories,2026-11-01,295432.23
Hobbies & Collections,Needlework,2025-12-01,915367.08
Hobbies & Collections,Needlework,2026-01-01,1059224.88
Hobbies & Collections,Needlework,2026-02-01,1128947.47
Hobbies & Collections,Needlework,2026-03-01,792277.78
Hobbies & Collections,Needlework,2026-04-01,869998.83
Hobbies & Collections,Needlework,2026-05-01,1494496.27
Hobbies & Collections,Needlework,2026-06-01,2378408.43
Hobbies & Collections,Needlework,2026-07-01,834651.08
Hobbies & Collections,Needlework,2026-08-01,784708.92
Hobbies & Collections,Needlework,2026-09-01,874488.57
Hobbies & Collections,Needlework,2026-10-01,883375.84
Hobbies & Collections,Needlework,2026-11-01,939466.15
Hobbies & Collections,Others,2025-12-01,0.0
Hobbies & Collections,Others,2026-01-01,0.0
Hobbies & Collections,Others,2026-02-01,0.0
Hobbies & Collections,Others,2026-03-01,0.0
Hobbies & Collections,Others,2026-04-01,0.0
Hobbies & Collections,Others,2026-05-01,0.0
Hobbies & Collections,Others,2026-06-01,0.0
Hobbies & Collections,Others,2026-07-01,0.0
Hobbies & Collections,Others,2026-08-01,0.0
Hobbies & Collections,Others,2026-09-01,2880.44
Hobbies & Collections,Others,2026-10-01,0.0
Hobbies & Collections,Others,2026-11-01,0.0
Hobbies & Collections,Photo Albums,2025-12-01,289126.28
Hobbies & Collections,Photo Albums,2026-01-01,266844.15
Hobbies & Collections,Photo Albums,2026-02-01,274514.71
Hobbies & Collections,Photo Albums,2026-03-01,275114.35
Hobbies & Collections,Photo Albums,2026-04-01,265378.91
Hobbies & Collections,Photo Albums,2026-05-01,164192.53
Hobbies & Collections,Photo Albums,2026-06-01,239731.36
Hobbies & Collections,Photo Albums,2026-07-01,237399.72
Hobbies & Collections,Photo Albums,2026-08-01,209710.58
Hobbies & Collections,Photo Albums,2026-09-01,172891.39
Hobbies & Collections,Photo Albums,2026-10-01,241209.58
Hobbies & Collections,Photo Albums,2026-11-01,189076.78
Hobbies & Collections,Souvenirs,2025-12-01,1368162.98
Hobbies & Collections,Souvenirs,2026-01-01,1334019.21
Hobbies & Collections,Souvenirs,2026-02-01,1327614.5
Hobbies & Collections,Souvenirs,2026-03-01,1497542.82
Hobbies & Collections,Souvenirs,2026-04-01,1535225.09
Hobbies & Collections,Souvenirs,2026-05-01,1877105.21
Hobbies & Collections,Souvenirs,2026-06-01,1903344.44
Hobbies & Collections,Souvenirs,2026-07-01,1470339.39
Hobbies & Collections,Souvenirs,2026-08-01,1485828.15
Hobbies & Collections,Souvenirs,2026-09-01,1661472.07
Hobbies & Collections,Souvenirs,2026-10-01,1509616.77
Hobbies & Collections,Souvenirs,2026-11-01,1645995.39
Hobbies & Collections,Toys & Games,2025-12-01,83566.42
Hobbies & Collections,Toys & Games,2026-01-01,127427.77
Hobbies & Collections,Toys & Games,2026-02-01,199043.29
Hobbies & Collections,Toys & Games,2026-03-01,223802.99
Hobbies & Collections,Toys & Games,2026-04-01,230344.33
Hobbies & Collections,Toys & Games,2026-05-01,212562.32
Hobbies & Collections,Toys & Games,2026-06-01,197507.17
Hobbies & Collections,Toys & Games,2026-07-01,197015.27
Hobbies & Collections,Toys & Games,2026-08-01,196251.83
Hobbies & Collections,Toys & Games,2026-09-01,267261.49
Hobbies & Collections,Toys & Games,2026-10-01,196729.59
Hobbies & Collections,Toys & Games,2026-11-01,167081.41
Home & Living,Bathrooms,2025-12-01,4270693.07
Home & Living,Bathrooms,2026-01-01,8532296.65
Home & Living,Bathrooms,2026-02-01,1862336.46
Home & Living,Bathrooms,2026-03-01,11159248.16
Home & Living,Bathrooms,2026-04-01,0.0
Home & Living,Bathrooms,2026-05-01,14039787.54
Home & Living,Bathrooms,2026-06-01,1454382.54
Home & Living,Bathrooms,2026-07-01,15461750.64
Home & Living,Bathrooms,2026-08-01,0.0
Home & Living,Bathrooms,2026-09-01,17309580.37
Home & Living,Bathrooms,2026-10-01,0.0
Home & Living,Bathrooms,2026-11-01,10037002.6
Home & Living,Bedding,2025-12-01,1431295.42
Home & Living,Bedding,2026-01-01,1273026.17
Home & Living,Bedding,2026-02-01,1385588.06
Home & Living,Bedding,2026-03-01,899328.52
Home & Living,Bedding,2026-04-01,1373374.01
Home & Living,Bedding,2026-05-01,2733080.16
Home & Living,Bedding,2026-06-01,4893554.08
Home & Living,Bedding,2026-07-01,1770744.26
Home & Living,Bedding,2026-08-01,1246753.72
Home & Living,Bedding,2026-09-01,2029447.18
Home & Living,Bedding,2026-10-01,308899.67
Home & Living,Bedding,2026-11-01,1136114.38
Home & Living,Decoration,2025-12-01,0.0
Home & Living,Decoration,2026-01-01,0.0
Home & Living,Decoration,2026-02-01,0.0
Home & Living,Decoration,2026-03-01,0.0
Home & Living,Decoration,2026-04-01,0.0
Home & Living,Decoration,2026-05-01,0.0
Home & Living,Decoration,2026-06-01,0.0
Home & Living,Decoration,2026-07-01,0.0
Home & Living,Decoration,2026-08-01,0.0
Home & Living,Decoration,2026-09-01,0.0
Home & Living,Decoration,2026-10-01,0.0
Home & Living,Decoration,2026-11-01,0.0
Home & Living,Dinnerware,2025-12-01,12250411.32
Home & Living,Dinnerware,2026-01-01,12901498.61
Home & Living,Dinnerware,2026-02-01,15670450.43
Home & Living,Dinnerware,2026-03-01,18492570.77
Home & Living,Dinnerware,2026-04-01,22409044.29
Home & Living,Dinnerware,2026-05-01,27058253.38
Home & Living,Dinnerware,2026-06-01,33021601.6
Home & Living,Dinnerware,2026-07-01,36924699.58
Home & Living,Dinnerware,2026-08-01,43958580.27
Home & Living,Dinnerware,2026-09-01,50915611.82
Home & Living,Dinnerware,2026-10-01,60092539.55
Home & Living,Dinnerware,2026-11-01,71791084.4
Home & Living,Fengshui & Religious Supplies,2025-12-01,203652.3
Home & Living,Fengshui & Religious Supplies,2026-01-01,138608.54
Home & Living,Fengshui & Religious Supplies,2026-02-01,49054.0
Home & Living,Fengshui & Religious Supplies,2026-03-01,50682.39
Home & Living,Fengshui & Religious Supplies,2026-04-01,87475.29
Home & Living,Fengshui & Religious Supplies,2026-05-01,108473.65
Home & Living,Fengshui & Religious Supplies,2026-06-01,126256.94
Home & Living,Fengshui & Religious Supplies,2026-07-01,104371.13
Home & Living,Fengshui & Religious Supplies,2026-08-01,134440.58
Home & Living,Fengshui & Religious Supplies,2026-09-01,117553.54
Home & Living,Fengshui & Religious Supplies,2026-10-01,172623.74
Home & Living,Fengshui & Religious Supplies,2026-11-01,92415.55
Home & Living,Furniture,2025-12-01,4592275.09
Home & Living,Furniture,2026-01-01,5127483.92
Home & Living,Furniture,2026-02-01,6441395.29
Home & Living,Furniture,2026-03-01,7258072.22
Home & Living,Furniture,2026-04-01,8784625.74
Home & Living,Furniture,2026-05-01,10350404.13
Home & Living,Furniture,2026-06-01,12891441.38
Home & Living,Furniture,2026-07-01,14844062.59
Home & Living,Furniture,2026-08-01,18334034.92
Home & Living,Furniture,2026-09-01,22336833.52
Home & Living,Furniture,2026-10-01,26876552.1
Home & Living,Furniture,2026-11-01,32279998.21
Home & Living,Gardening,2025-12-01,1267385.75
Home & Living,Gardening,2026-01-01,1280260.56
Home & Living,Gardening,2026-02-01,1355770.09
Home & Living,Gardening,2026-03-01,1779627.18
Home & Living,Gardening,2026-04-01,2033833.27
Home & Living,Gardening,2026-05-01,1893453.3
Home & Living,Gardening,2026-06-01,1879415.84
Home & Living,Gardening,2026-07-01,1851752.25
Home & Living,Gardening,2026-08-01,1885595.38
Home & Living,Gardening,2026-09-01,1860701.71
Home & Living,Gardening,2026-10-01,1879236.61
Home & Living,Gardening,2026-11-01,1923881.37
Home & Living,"Hand Warmers, Hot Water Bags & Ice Bags",2025-12-01,1086429.38
Home & Living,"Hand Warmers, Hot Water Bags & Ice Bags",2026-01-01,1813486.2
Home & Living,"Hand Warmers, Hot Water Bags & Ice Bags",2026-02-01,3019533.73
Home & Living,"Hand Warmers, Hot Water Bags & Ice Bags",2026-03-01,4970230.85
Home & Living,"Hand Warmers, Hot Water Bags & Ice Bags",2026-04-01,8168803.95
Home & Living,"Hand Warmers, Hot Water Bags & Ice Bags",2026-05-01,13385347.94
Home & Living,"Hand Warmers, Hot Water Bags & Ice Bags",2026-06-01,21966803.59
Home & Living,"Hand Warmers, Hot Water Bags & Ice Bags",2026-07-01,36055540.79
Home & Living,"Hand Warmers, Hot Water Bags & Ice Bags",2026-08-01,59223025.76
Home & Living,"Hand Warmers, Hot Water Bags & Ice Bags",2026-09-01,97420348.03
Home & Living,"Hand Warmers, Hot Water Bags & Ice Bags",2026-10-01,159667050.62
Home & Living,"Hand Warmers, Hot Water Bags & Ice Bags",2026-11-01,262212366.09
Home & Living,Home Care Supplies,2025-12-01,66906501.28
Home & Living,Home Care Supplies,2026-01-01,142423856.2
Home & Living,Home Care Supplies,2026-02-01,306594494.72
Home & Living,Home Care Supplies,2026-03-01,664878435.9
Home & Living,Home Care Supplies,2026-04-01,1449023707.55
Home & Living,Home Care Supplies,2026-05-01,3161879881.2
Home & Living,Home Care Supplies,2026-06-01,6905142310.1
Home & Living,Home Care Supplies,2026-07-01,15074045785.95
Home & Living,Home Care Supplies,2026-08-01,32926455135.25
Home & Living,Home Care Supplies,2026-09-01,71926862657.04
Home & Living,Home Care Supplies,2026-10-01,157122362176.58
Home & Living,Home Care Supplies,2026-11-01,343247504671.92
Home & Living,Home Fragrance & Aromatherapy,2025-12-01,1194098.74
Home & Living,Home Fragrance & Aromatherapy,2026-01-01,1091072.86
Home & Living,Home Fragrance & Aromatherapy,2026-02-01,1099184.8
Home & Living,Home Fragrance & Aromatherapy,2026-03-01,982616.01
Home & Living,Home Fragrance & Aromatherapy,2026-04-01,1133173.96
Home & Living,Home Fragrance & Aromatherapy,2026-05-01,1138494.67
Home & Living,Home Fragrance & Aromatherapy,2026-06-01,1573622.67
Home & Living,Home Fragrance & Aromatherapy,2026-07-01,1269223.4
Home & Living,Home Fragrance & Aromatherapy,2026-08-01,1351752.1
Home & Living,Home Fragrance & Aromatherapy,2026-09-01,1927343.1
Home & Living,Home Fragrance & Aromatherapy,2026-10-01,1151470.81
Home & Living,Home Fragrance & Aromatherapy,2026-11-01,1190640.8
Home & Living,Home Organizers,2025-12-01,22403106.2
Home & Living,Home Organizers,2026-01-01,21024360.87
Home & Living,Home Organizers,2026-02-01,21798870.05
Home & Living,Home Organizers,2026-03-01,21319859.53
Home & Living,Home Organizers,2026-04-01,22365747.69
Home & Living,Home Organizers,2026-05-01,27111498.75
Home & Living,Home Organizers,2026-06-01,27403214.1
Home & Living,Home Organizers,2026-07-01,23614641.3
Home & Living,Home Organizers,2026-08-01,22999203.54
Home & Living,Home Organizers,2026-09-01,32933979.19
Home & Living,Home Organizers,2026-10-01,20309362.92
Home & Living,Home Organizers,2026-11-01,22077750.6
Home & Living,Kitchenware,2025-12-01,61650911.95
Home & Living,Kitchenware,2026-01-01,101421645.79
Home & Living,Kitchenware,2026-02-01,161418479.1
Home & Living,Kitchenware,2026-03-01,255724414.23
Home & Living,Kitchenware,2026-04-01,401568270.74
Home & Living,Kitchenware,2026-05-01,628274033.78
Home & Living,Kitchenware,2026-06-01,980647226.01
Home & Living,Kitchenware,2026-07-01,1531341862.26
Home & Living,Kitchenware,2026-08-01,2383185777.58
Home & Living,Kitchenware,2026-09-01,3704320511.27
Home & Living,Kitchenware,2026-10-01,5769147276.89
Home & Living,Kitchenware,2026-11-01,9055368717.21
Home & Living,Lighting,2025-12-01,101127277.81
Home & Living,Lighting,2026-01-01,224409586.61
Home & Living,Lighting,2026-02-01,502974440.77
Home & Living,Lighting,2026-03-01,1125315099.07
Home & Living,Lighting,2026-04-01,2532528979.48
Home & Living,Lighting,2026-05-01,5683254561.32
Home & Living,Lighting,2026-06-01,12752454670.53
Home & Living,Lighting,2026-07-01,28605005561.99
Home & Living,Lighting,2026-08-01,64188108392.52
Home & Living,Lighting,2026-09-01,144010053070.81
Home & Living,Lighting,2026-10-01,323073160448.33
Home & Living,Lighting,2026-11-01,724871801880.16
Home & Living,Others,2025-12-01,208449.71
Home & Living,Others,2026-01-01,254233.36
Home & Living,Others,2026-02-01,250503.09
Home & Living,Others,2026-03-01,271942.51
Home & Living,Others,2026-04-01,264158.88
Home & Living,Others,2026-05-01,276152.48
Home & Living,Others,2026-06-01,290072.58
Home & Living,Others,2026-07-01,282109.29
Home & Living,Others,2026-08-01,275294.7
Home & Living,Others,2026-09-01,251401.52
Home & Living,Others,2026-10-01,245198.74
Home & Living,Others,2026-11-01,233434.42
Home & Living,Party Supplies,2025-12-01,9981340.95
Home & Living,Party Supplies,2026-01-01,6479032.68
Home & Living,Party Supplies,2026-02-01,8670826.84
Home & Living,Party Supplies,2026-03-01,6913523.94
Home & Living,Party Supplies,2026-04-01,9467572.81
Home & Living,Party Supplies,2026-05-01,9731605.87
Home & Living,Party Supplies,2026-06-01,15261471.36
Home & Living,Party Supplies,2026-07-01,9122770.4
Home & Living,Party Supplies,2026-08-01,9930989.69
Home & Living,Party Supplies,2026-09-01,9292496.55
Home & Living,Party Supplies,2026-10-01,8744716.36
Home & Living,Party Supplies,2026-11-01,8719750.91
Home & Living,Safety & Security,2025-12-01,1949230.15
Home & Living,Safety & Security,2026-01-01,2403578.29
Home & Living,Safety & Security,2026-02-01,2945709.46
Home & Living,Safety & Security,2026-03-01,3557738.63
Home & Living,Safety & Security,2026-04-01,4283905.68
Home & Living,Safety & Security,2026-05-01,5202089.12
Home & Living,Safety & Security,2026-06-01,6306634.66
Home & Living,Safety & Security,2026-07-01,7386937.54
Home & Living,Safety & Security,2026-08-01,9076801.49
Home & Living,Safety & Security,2026-09-01,10803011.33
Home & Living,Safety & Security,2026-10-01,13326087.14
Home & Living,Safety & Security,2026-11-01,15950909.7
Home & Living,Tools & Home Improvement,2025-12-01,32432085.46
Home & Living,Tools & Home Improvement,2026-01-01,96218989.56
Home & Living,Tools & Home Improvement,2026-02-01,6246123.62
Home & Living,Tools & Home Improvement,2026-03-01,148560438.95
Home & Living,Tools & Home Improvement,2026-04-01,0.0
Home & Living,Tools & Home Improvement,2026-05-01,255418673.11
Home & Living,Tools & Home Improvement,2026-06-01,0.0
Home & Living,Tools & Home Improvement,2026-07-01,491869179.97
Home & Living,Tools & Home Improvement,2026-08-01,0.0
Home & Living,Tools & Home Improvement,2026-09-01,1070996762.39
Home & Living,Tools & Home Improvement,2026-10-01,0.0
Home & Living,Tools & Home Improvement,2026-11-01,2297489616.91
Home Appliances,Batteries,2025-12-01,414939.84
Home Appliances,Batteries,2026-01-01,510036.36
Home Appliances,Batteries,2026-02-01,397676.38
Home Appliances,Batteries,2026-03-01,536642.62
Home Appliances,Batteries,2026-04-01,401797.17
Home Appliances,Batteries,2026-05-01,610672.64
Home Appliances,Batteries,2026-06-01,339884.55
Home Appliances,Batteries,2026-07-01,697517.0
Home Appliances,Batteries,2026-08-01,265890.97
Home Appliances,Batteries,2026-09-01,830067.43
Home Appliances,Batteries,2026-10-01,171951.78
Home Appliances,Batteries,2026-11-01,951476.17
Home Appliances,E,2025-12-01,0.0
Home Appliances,E,2026-01-01,2635.01
Home Appliances,E,2026-02-01,3409.95
Home Appliances,E,2026-03-01,3390.67
Home Appliances,E,2026-04-01,81.41
Home Appliances,E,2026-05-01,6572.73
Home Appliances,E,2026-06-01,4029.24
Home Appliances,E,2026-07-01,421.32
Home Appliances,E,2026-08-01,1617.66
Home Appliances,E,2026-09-01,0.0
Home Appliances,E,2026-10-01,1018.59
Home Appliances,E,2026-11-01,4125.31
Home Appliances,Electrical Circuitry & Parts,2025-12-01,1795790.67
Home Appliances,Electrical Circuitry & Parts,2026-01-01,1970317.13
Home Appliances,Electrical Circuitry & Parts,2026-02-01,2138257.33
Home Appliances,Electrical Circuitry & Parts,2026-03-01,2773802.3
Home Appliances,Electrical Circuitry & Parts,2026-04-01,3099221.38
Home Appliances,Electrical Circuitry & Parts,2026-05-01,3167265.8
Home Appliances,Electrical Circuitry & Parts,2026-06-01,3473420.85
Home Appliances,Electrical Circuitry & Parts,2026-07-01,4863657.89
Home Appliances,Electrical Circuitry & Parts,2026-08-01,5462792.98
Home Appliances,Electrical Circuitry & Parts,2026-09-01,5840916.33
Home Appliances,Electrical Circuitry & Parts,2026-10-01,6845343.6
Home Appliances,Electrical Circuitry & Parts,2026-11-01,8166095.87
Home Appliances,Kitchen Appliances,2025-12-01,1957822.97
Home Appliances,Kitchen Appliances,2026-01-01,2117666.57
Home Appliances,Kitchen Appliances,2026-02-01,2356447.51
Home Appliances,Kitchen Appliances,2026-03-01,2723914.59
Home Appliances,Kitchen Appliances,2026-04-01,2956588.93
Home Appliances,Kitchen Appliances,2026-05-01,3272073.86
Home Appliances,Kitchen Appliances,2026-06-01,3696663.94
Home Appliances,Kitchen Appliances,2026-07-01,3850530.2
Home Appliances,Kitchen Appliances,2026-08-01,4286197.0
Home Appliances,Kitchen Appliances,2026-09-01,4389276.71
Home Appliances,Kitchen Appliances,2026-10-01,4489125.9
Home Appliances,Kitchen Appliances,2026-11-01,4631798.06
Home Appliances,Large Household Appliances,2025-12-01,1067349.01
Home Appliances,Large Household Appliances,2026-01-01,966684.94
Home Appliances,Large Household Appliances,2026-02-01,1005882.68
Home Appliances,Large Household Appliances,2026-03-01,1131535.83
Home Appliances,Large Household Appliances,2026-04-01,1734541.26
Home Appliances,Large Household Appliances,2026-05-01,1990294.26
Home Appliances,Large Household Appliances,2026-06-01,2800080.09
Home Appliances,Large Household Appliances,2026-07-01,1973188.89
Home Appliances,Large Household Appliances,2026-08-01,1995285.03
Home Appliances,Large Household Appliances,2026-09-01,1630617.57
Home Appliances,Large Household Appliances,2026-10-01,1462494.98
Home Appliances,Large Household Appliances,2026-11-01,1288802.92
Home Appliances,Others,2025-12-01,0.0
Home Appliances,Others,2026-01-01,0.0
Home Appliances,Others,2026-02-01,0.0
Home Appliances,Others,2026-03-01,0.0
Home Appliances,Others,2026-04-01,0.0
Home Appliances,Others,2026-05-01,0.0
Home Appliances,Others,2026-06-01,0.0
Home Appliances,Others,2026-07-01,0.0
Home Appliances,Others,2026-08-01,0.0
Home Appliances,Others,2026-09-01,0.0
Home Appliances,Others,2026-10-01,0.0
